難度,掉落池ID,群組ID,掉落池備註,抽取次數,先抽稀有度,忽略難度,普通物品BP,遺物BP,None有效權重,None比例,Normal有效權重,Normal比例,Rare有效權重,Rare比例,Elite有效權重,Elite比例,Epic有效權重,Epic比例,Legend有效權重,Legend比例,Unique有效權重,Unique比例
Easy,222100,222100,챕2 딥원 몬스터 (노멀),2,TRUE,FALSE,5000,0,0,0.00%,2000,40.61%,2500,50.76%,425,8.63%,0,0.00%,0,0.00%,0,0.00%
Normal,222100,222100,챕2 딥원 몬스터 (노멀),2,TRUE,FALSE,5000,0,0,0.00%,2000,40.00%,2500,50.00%,500,10.00%,0,0.00%,0,0.00%,0,0.00%
Hard,222100,222100,챕2 딥원 몬스터 (노멀),2,TRUE,FALSE,5000,0,0,0.00%,2000,37.74%,2500,47.17%,800,15.09%,0,0.00%,0,0.00%,0,0.00%
Insane,222100,222100,챕2 딥원 몬스터 (노멀),2,TRUE,FALSE,5000,0,0,0.00%,2000,32.92%,2500,41.15%,1575,25.93%,0,0.00%,0,0.00%,0,0.00%
Easy,222200,222200,챕2 보스 - 브리쳐,1,FALSE,TRUE,10000,0,0,0.00%,2000,22.22%,3000,33.33%,3000,33.33%,1000,11.11%,0,0.00%,0,0.00%
Normal,222200,222200,챕2 보스 - 브리쳐,1,FALSE,TRUE,10000,0,0,0.00%,2000,22.22%,3000,33.33%,3000,33.33%,1000,11.11%,0,0.00%,0,0.00%
Hard,222200,222200,챕2 보스 - 브리쳐,1,FALSE,TRUE,10000,0,0,0.00%,2000,22.22%,3000,33.33%,3000,33.33%,1000,11.11%,0,0.00%,0,0.00%
Insane,222200,222200,챕2 보스 - 브리쳐,1,FALSE,TRUE,10000,0,0,0.00%,2000,22.22%,3000,33.33%,3000,33.33%,1000,11.11%,0,0.00%,0,0.00%
Easy,225200,225200,챕2 용병 그룹,3,TRUE,FALSE,7000,750,0,0.00%,2000,29.96%,3000,44.94%,1275,19.10%,400,5.99%,0,0.00%,0,0.00%
Normal,225200,225200,챕2 용병 그룹,3,TRUE,FALSE,7000,750,0,0.00%,2000,28.57%,3000,42.86%,1500,21.43%,500,7.14%,0,0.00%,0,0.00%
Hard,225200,225200,챕2 용병 그룹,3,TRUE,FALSE,7000,750,0,0.00%,2000,24.77%,3000,37.15%,2400,29.72%,675,8.36%,0,0.00%,0,0.00%
Insane,225200,225200,챕2 용병 그룹,3,TRUE,FALSE,7000,750,0,0.00%,2000,18.06%,3000,27.09%,4725,42.66%,1350,12.19%,0,0.00%,0,0.00%
Easy,226000,226000,챕2 보스 - 햇맨,8,TRUE,FALSE,8000,2000,0,0.00%,1000,13.61%,3000,40.82%,2550,34.69%,800,10.88%,0,0.00%,0,0.00%
Normal,226000,226000,챕2 보스 - 햇맨,8,TRUE,FALSE,8000,2000,0,0.00%,1000,12.50%,3000,37.50%,3000,37.50%,1000,12.50%,0,0.00%,0,0.00%
Hard,226000,226000,챕2 보스 - 햇맨,8,TRUE,FALSE,8000,2000,0,0.00%,1000,9.85%,3000,29.56%,4800,47.29%,1350,13.30%,0,0.00%,0,0.00%
Insane,226000,226000,챕2 보스 - 햇맨,8,TRUE,FALSE,8000,2000,0,0.00%,1000,6.19%,3000,18.58%,9450,58.51%,2700,16.72%,0,0.00%,0,0.00%
Easy,226001,226000,챕2 보스 - 햇맨 (퀘템),1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Normal,226001,226000,챕2 보스 - 햇맨 (퀘템),1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Hard,226001,226000,챕2 보스 - 햇맨 (퀘템),1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Insane,226001,226000,챕2 보스 - 햇맨 (퀘템),1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Easy,226002,226000,챕2 보스 - 햇맨 (이스터에그),1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Normal,226002,226000,챕2 보스 - 햇맨 (이스터에그),1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Hard,226002,226000,챕2 보스 - 햇맨 (이스터에그),1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Insane,226002,226000,챕2 보스 - 햇맨 (이스터에그),1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Easy,226100,226100,챕2 보스 - 코르푸스,1,FALSE,TRUE,10000,0,0,0.00%,2000,22.22%,3000,33.33%,3000,33.33%,1000,11.11%,0,0.00%,0,0.00%
Normal,226100,226100,챕2 보스 - 코르푸스,1,FALSE,TRUE,10000,0,0,0.00%,2000,22.22%,3000,33.33%,3000,33.33%,1000,11.11%,0,0.00%,0,0.00%
Hard,226100,226100,챕2 보스 - 코르푸스,1,FALSE,TRUE,10000,0,0,0.00%,2000,22.22%,3000,33.33%,3000,33.33%,1000,11.11%,0,0.00%,0,0.00%
Insane,226100,226100,챕2 보스 - 코르푸스,1,FALSE,TRUE,10000,0,0,0.00%,2000,22.22%,3000,33.33%,3000,33.33%,1000,11.11%,0,0.00%,0,0.00%
Easy,226200,226200,"챕2 미니보스 - 차원 유랑자, 에니그마",4,TRUE,FALSE,9000,750,0,0.00%,2000,23.53%,4000,47.06%,1700,20.00%,800,9.41%,0,0.00%,0,0.00%
Normal,226200,226200,"챕2 미니보스 - 차원 유랑자, 에니그마",4,TRUE,FALSE,9000,750,0,0.00%,2000,22.22%,4000,44.44%,2000,22.22%,1000,11.11%,0,0.00%,0,0.00%
Hard,226200,226200,"챕2 미니보스 - 차원 유랑자, 에니그마",4,TRUE,FALSE,9000,750,0,0.00%,2000,18.96%,4000,37.91%,3200,30.33%,1350,12.80%,0,0.00%,0,0.00%
Insane,226200,226200,"챕2 미니보스 - 차원 유랑자, 에니그마",4,TRUE,FALSE,9000,750,0,0.00%,2000,13.33%,4000,26.67%,6300,42.00%,2700,18.00%,0,0.00%,0,0.00%
Easy,226201,226200,"챕2 미니보스 (차원 유랑자, 에니그마) - 특성재료",1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,19.80%,850,16.83%,3200,63.37%,0,0.00%,0,0.00%
Normal,226201,226200,"챕2 미니보스 (차원 유랑자, 에니그마) - 특성재료",1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,16.67%,1000,16.67%,4000,66.67%,0,0.00%,0,0.00%
Hard,226201,226200,"챕2 미니보스 (차원 유랑자, 에니그마) - 특성재료",1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,12.50%,1600,20.00%,5400,67.50%,0,0.00%,0,0.00%
Insane,226201,226200,"챕2 미니보스 (차원 유랑자, 에니그마) - 특성재료",1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,6.69%,3150,21.07%,10800,72.24%,0,0.00%,0,0.00%
Easy,226202,226200,"챕2 미니보스 (차원 유랑자, 에니그마) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Normal,226202,226200,"챕2 미니보스 (차원 유랑자, 에니그마) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Hard,226202,226200,"챕2 미니보스 (차원 유랑자, 에니그마) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Insane,226202,226200,"챕2 미니보스 (차원 유랑자, 에니그마) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Easy,226300,226300,"챕2 미니보스 - 주시하는 고름, 아르고스",4,TRUE,FALSE,9000,750,0,0.00%,2000,23.53%,4000,47.06%,1700,20.00%,800,9.41%,0,0.00%,0,0.00%
Normal,226300,226300,"챕2 미니보스 - 주시하는 고름, 아르고스",4,TRUE,FALSE,9000,750,0,0.00%,2000,22.22%,4000,44.44%,2000,22.22%,1000,11.11%,0,0.00%,0,0.00%
Hard,226300,226300,"챕2 미니보스 - 주시하는 고름, 아르고스",4,TRUE,FALSE,9000,750,0,0.00%,2000,18.96%,4000,37.91%,3200,30.33%,1350,12.80%,0,0.00%,0,0.00%
Insane,226300,226300,"챕2 미니보스 - 주시하는 고름, 아르고스",4,TRUE,FALSE,9000,750,0,0.00%,2000,13.33%,4000,26.67%,6300,42.00%,2700,18.00%,0,0.00%,0,0.00%
Easy,226301,226300,"챕2 미니보스 (주시하는 고름, 아르고스) - 특성재료",1,FALSE,TRUE,10000,0,0,0.00%,0,0.00%,1000,16.67%,1000,16.67%,4000,66.67%,0,0.00%,0,0.00%
Normal,226301,226300,"챕2 미니보스 (주시하는 고름, 아르고스) - 특성재료",1,FALSE,TRUE,10000,0,0,0.00%,0,0.00%,1000,16.67%,1000,16.67%,4000,66.67%,0,0.00%,0,0.00%
Hard,226301,226300,"챕2 미니보스 (주시하는 고름, 아르고스) - 특성재료",1,FALSE,TRUE,10000,0,0,0.00%,0,0.00%,1000,16.67%,1000,16.67%,4000,66.67%,0,0.00%,0,0.00%
Insane,226301,226300,"챕2 미니보스 (주시하는 고름, 아르고스) - 특성재료",1,FALSE,TRUE,10000,0,0,0.00%,0,0.00%,1000,16.67%,1000,16.67%,4000,66.67%,0,0.00%,0,0.00%
Easy,226302,226300,"챕2 미니보스 (주시하는 고름, 아르고스) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Normal,226302,226300,"챕2 미니보스 (주시하는 고름, 아르고스) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Hard,226302,226300,"챕2 미니보스 (주시하는 고름, 아르고스) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Insane,226302,226300,"챕2 미니보스 (주시하는 고름, 아르고스) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Easy,226400,226400,"챕2 미니보스 - 탐식의 단말기, 테라바이트",4,TRUE,FALSE,9000,750,0,0.00%,2000,23.53%,4000,47.06%,1700,20.00%,800,9.41%,0,0.00%,0,0.00%
Normal,226400,226400,"챕2 미니보스 - 탐식의 단말기, 테라바이트",4,TRUE,FALSE,9000,750,0,0.00%,2000,22.22%,4000,44.44%,2000,22.22%,1000,11.11%,0,0.00%,0,0.00%
Hard,226400,226400,"챕2 미니보스 - 탐식의 단말기, 테라바이트",4,TRUE,FALSE,9000,750,0,0.00%,2000,18.96%,4000,37.91%,3200,30.33%,1350,12.80%,0,0.00%,0,0.00%
Insane,226400,226400,"챕2 미니보스 - 탐식의 단말기, 테라바이트",4,TRUE,FALSE,9000,750,0,0.00%,2000,13.33%,4000,26.67%,6300,42.00%,2700,18.00%,0,0.00%,0,0.00%
Easy,226401,226400,"챕2 미니보스 (탐식의 단말기, 테라바이트) - 특성재료",1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,19.80%,850,16.83%,3200,63.37%,0,0.00%,0,0.00%
Normal,226401,226400,"챕2 미니보스 (탐식의 단말기, 테라바이트) - 특성재료",1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,16.67%,1000,16.67%,4000,66.67%,0,0.00%,0,0.00%
Hard,226401,226400,"챕2 미니보스 (탐식의 단말기, 테라바이트) - 특성재료",1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,12.50%,1600,20.00%,5400,67.50%,0,0.00%,0,0.00%
Insane,226401,226400,"챕2 미니보스 (탐식의 단말기, 테라바이트) - 특성재료",1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,6.69%,3150,21.07%,10800,72.24%,0,0.00%,0,0.00%
Easy,226402,226400,"챕2 미니보스 (탐식의 단말기, 테라바이트) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Normal,226402,226400,"챕2 미니보스 (탐식의 단말기, 테라바이트) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Hard,226402,226400,"챕2 미니보스 (탐식의 단말기, 테라바이트) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Insane,226402,226400,"챕2 미니보스 (탐식의 단말기, 테라바이트) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Easy,226500,226500,"챕2 미니보스 - 부패한 순찰자, 코드 제로",4,TRUE,FALSE,9000,750,0,0.00%,2000,23.53%,4000,47.06%,1700,20.00%,800,9.41%,0,0.00%,0,0.00%
Normal,226500,226500,"챕2 미니보스 - 부패한 순찰자, 코드 제로",4,TRUE,FALSE,9000,750,0,0.00%,2000,22.22%,4000,44.44%,2000,22.22%,1000,11.11%,0,0.00%,0,0.00%
Hard,226500,226500,"챕2 미니보스 - 부패한 순찰자, 코드 제로",4,TRUE,FALSE,9000,750,0,0.00%,2000,18.96%,4000,37.91%,3200,30.33%,1350,12.80%,0,0.00%,0,0.00%
Insane,226500,226500,"챕2 미니보스 - 부패한 순찰자, 코드 제로",4,TRUE,FALSE,9000,750,0,0.00%,2000,13.33%,4000,26.67%,6300,42.00%,2700,18.00%,0,0.00%,0,0.00%
Easy,226501,226500,"챕2 미니보스 (부패한 순찰자, 코드 제로) - 특성재료",1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,19.80%,850,16.83%,3200,63.37%,0,0.00%,0,0.00%
Normal,226501,226500,"챕2 미니보스 (부패한 순찰자, 코드 제로) - 특성재료",1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,16.67%,1000,16.67%,4000,66.67%,0,0.00%,0,0.00%
Hard,226501,226500,"챕2 미니보스 (부패한 순찰자, 코드 제로) - 특성재료",1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,12.50%,1600,20.00%,5400,67.50%,0,0.00%,0,0.00%
Insane,226501,226500,"챕2 미니보스 (부패한 순찰자, 코드 제로) - 특성재료",1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,6.69%,3150,21.07%,10800,72.24%,0,0.00%,0,0.00%
Easy,226502,226500,"챕2 미니보스 (부패한 순찰자, 코드 제로) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Normal,226502,226500,"챕2 미니보스 (부패한 순찰자, 코드 제로) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Hard,226502,226500,"챕2 미니보스 (부패한 순찰자, 코드 제로) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Insane,226502,226500,"챕2 미니보스 (부패한 순찰자, 코드 제로) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Easy,226600,226600,"챕2 미니보스 - 무허가 강제 배식기, 타코-트론",4,TRUE,FALSE,9000,750,0,0.00%,2000,23.53%,4000,47.06%,1700,20.00%,800,9.41%,0,0.00%,0,0.00%
Normal,226600,226600,"챕2 미니보스 - 무허가 강제 배식기, 타코-트론",4,TRUE,FALSE,9000,750,0,0.00%,2000,22.22%,4000,44.44%,2000,22.22%,1000,11.11%,0,0.00%,0,0.00%
Hard,226600,226600,"챕2 미니보스 - 무허가 강제 배식기, 타코-트론",4,TRUE,FALSE,9000,750,0,0.00%,2000,18.96%,4000,37.91%,3200,30.33%,1350,12.80%,0,0.00%,0,0.00%
Insane,226600,226600,"챕2 미니보스 - 무허가 강제 배식기, 타코-트론",4,TRUE,FALSE,9000,750,0,0.00%,2000,13.33%,4000,26.67%,6300,42.00%,2700,18.00%,0,0.00%,0,0.00%
Easy,226601,226600,"챕2 미니보스 (무허가 강제 배식기, 타코-트론) - 특성재료",1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,19.80%,850,16.83%,3200,63.37%,0,0.00%,0,0.00%
Normal,226601,226600,"챕2 미니보스 (무허가 강제 배식기, 타코-트론) - 특성재료",1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,16.67%,1000,16.67%,4000,66.67%,0,0.00%,0,0.00%
Hard,226601,226600,"챕2 미니보스 (무허가 강제 배식기, 타코-트론) - 특성재료",1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,12.50%,1600,20.00%,5400,67.50%,0,0.00%,0,0.00%
Insane,226601,226600,"챕2 미니보스 (무허가 강제 배식기, 타코-트론) - 특성재료",1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,6.69%,3150,21.07%,10800,72.24%,0,0.00%,0,0.00%
Easy,226602,226600,"챕2 미니보스 (무허가 강제 배식기, 타코-트론) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Normal,226602,226600,"챕2 미니보스 (무허가 강제 배식기, 타코-트론) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Hard,226602,226600,"챕2 미니보스 (무허가 강제 배식기, 타코-트론) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Insane,226602,226600,"챕2 미니보스 (무허가 강제 배식기, 타코-트론) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Easy,226700,226700,"챕2 미니보스 - 접합된 시선, 아라크네",4,TRUE,FALSE,9000,750,0,0.00%,2000,23.53%,4000,47.06%,1700,20.00%,800,9.41%,0,0.00%,0,0.00%
Normal,226700,226700,"챕2 미니보스 - 접합된 시선, 아라크네",4,TRUE,FALSE,9000,750,0,0.00%,2000,22.22%,4000,44.44%,2000,22.22%,1000,11.11%,0,0.00%,0,0.00%
Hard,226700,226700,"챕2 미니보스 - 접합된 시선, 아라크네",4,TRUE,FALSE,9000,750,0,0.00%,2000,18.96%,4000,37.91%,3200,30.33%,1350,12.80%,0,0.00%,0,0.00%
Insane,226700,226700,"챕2 미니보스 - 접합된 시선, 아라크네",4,TRUE,FALSE,9000,750,0,0.00%,2000,13.33%,4000,26.67%,6300,42.00%,2700,18.00%,0,0.00%,0,0.00%
Easy,226701,226700,"챕2 미니보스 (접합된 시선, 아라크네) - 특성재료",1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,19.80%,850,16.83%,3200,63.37%,0,0.00%,0,0.00%
Normal,226701,226700,"챕2 미니보스 (접합된 시선, 아라크네) - 특성재료",1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,16.67%,1000,16.67%,4000,66.67%,0,0.00%,0,0.00%
Hard,226701,226700,"챕2 미니보스 (접합된 시선, 아라크네) - 특성재료",1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,12.50%,1600,20.00%,5400,67.50%,0,0.00%,0,0.00%
Insane,226701,226700,"챕2 미니보스 (접합된 시선, 아라크네) - 특성재료",1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,6.69%,3150,21.07%,10800,72.24%,0,0.00%,0,0.00%
Easy,226702,226700,"챕2 미니보스 (접합된 시선, 아라크네) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Normal,226702,226700,"챕2 미니보스 (접합된 시선, 아라크네) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Hard,226702,226700,"챕2 미니보스 (접합된 시선, 아라크네) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Insane,226702,226700,"챕2 미니보스 (접합된 시선, 아라크네) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Easy,226800,226800,챕2 미니보스 - 정복자 꽥꽥,4,TRUE,FALSE,9000,750,0,0.00%,2000,23.53%,4000,47.06%,1700,20.00%,800,9.41%,0,0.00%,0,0.00%
Normal,226800,226800,챕2 미니보스 - 정복자 꽥꽥,4,TRUE,FALSE,9000,750,0,0.00%,2000,22.22%,4000,44.44%,2000,22.22%,1000,11.11%,0,0.00%,0,0.00%
Hard,226800,226800,챕2 미니보스 - 정복자 꽥꽥,4,TRUE,FALSE,9000,750,0,0.00%,2000,18.96%,4000,37.91%,3200,30.33%,1350,12.80%,0,0.00%,0,0.00%
Insane,226800,226800,챕2 미니보스 - 정복자 꽥꽥,4,TRUE,FALSE,9000,750,0,0.00%,2000,13.33%,4000,26.67%,6300,42.00%,2700,18.00%,0,0.00%,0,0.00%
Easy,226801,226800,챕2 미니보스 (정복자 꽥꽥) - 특성재료,1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,19.80%,850,16.83%,3200,63.37%,0,0.00%,0,0.00%
Normal,226801,226800,챕2 미니보스 (정복자 꽥꽥) - 특성재료,1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,16.67%,1000,16.67%,4000,66.67%,0,0.00%,0,0.00%
Hard,226801,226800,챕2 미니보스 (정복자 꽥꽥) - 특성재료,1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,12.50%,1600,20.00%,5400,67.50%,0,0.00%,0,0.00%
Insane,226801,226800,챕2 미니보스 (정복자 꽥꽥) - 특성재료,1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,6.69%,3150,21.07%,10800,72.24%,0,0.00%,0,0.00%
Easy,226802,226800,챕2 미니보스 (정복자 꽥꽥) - 서브 퀘템,1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Normal,226802,226800,챕2 미니보스 (정복자 꽥꽥) - 서브 퀘템,1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Hard,226802,226800,챕2 미니보스 (정복자 꽥꽥) - 서브 퀘템,1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Insane,226802,226800,챕2 미니보스 (정복자 꽥꽥) - 서브 퀘템,1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Easy,226900,226900,"챕2 미니보스 - 감시자, 옵티쿠스",4,TRUE,FALSE,9000,750,0,0.00%,2000,23.53%,4000,47.06%,1700,20.00%,800,9.41%,0,0.00%,0,0.00%
Normal,226900,226900,"챕2 미니보스 - 감시자, 옵티쿠스",4,TRUE,FALSE,9000,750,0,0.00%,2000,22.22%,4000,44.44%,2000,22.22%,1000,11.11%,0,0.00%,0,0.00%
Hard,226900,226900,"챕2 미니보스 - 감시자, 옵티쿠스",4,TRUE,FALSE,9000,750,0,0.00%,2000,18.96%,4000,37.91%,3200,30.33%,1350,12.80%,0,0.00%,0,0.00%
Insane,226900,226900,"챕2 미니보스 - 감시자, 옵티쿠스",4,TRUE,FALSE,9000,750,0,0.00%,2000,13.33%,4000,26.67%,6300,42.00%,2700,18.00%,0,0.00%,0,0.00%
Easy,226901,226900,"챕2 미니보스 (감시자, 옵티쿠스) - 특성재료",1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,19.80%,850,16.83%,3200,63.37%,0,0.00%,0,0.00%
Normal,226901,226900,"챕2 미니보스 (감시자, 옵티쿠스) - 특성재료",1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,16.67%,1000,16.67%,4000,66.67%,0,0.00%,0,0.00%
Hard,226901,226900,"챕2 미니보스 (감시자, 옵티쿠스) - 특성재료",1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,12.50%,1600,20.00%,5400,67.50%,0,0.00%,0,0.00%
Insane,226901,226900,"챕2 미니보스 (감시자, 옵티쿠스) - 특성재료",1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,6.69%,3150,21.07%,10800,72.24%,0,0.00%,0,0.00%
Easy,226902,226900,"챕2 미니보스 (감시자, 옵티쿠스) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Normal,226902,226900,"챕2 미니보스 (감시자, 옵티쿠스) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Hard,226902,226900,"챕2 미니보스 (감시자, 옵티쿠스) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Insane,226902,226900,"챕2 미니보스 (감시자, 옵티쿠스) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Easy,227000,227000,"챕2 미니보스 - 테트라, 허영심의 말로",4,TRUE,FALSE,9000,750,0,0.00%,2000,23.53%,4000,47.06%,1700,20.00%,800,9.41%,0,0.00%,0,0.00%
Normal,227000,227000,"챕2 미니보스 - 테트라, 허영심의 말로",4,TRUE,FALSE,9000,750,0,0.00%,2000,22.22%,4000,44.44%,2000,22.22%,1000,11.11%,0,0.00%,0,0.00%
Hard,227000,227000,"챕2 미니보스 - 테트라, 허영심의 말로",4,TRUE,FALSE,9000,750,0,0.00%,2000,18.96%,4000,37.91%,3200,30.33%,1350,12.80%,0,0.00%,0,0.00%
Insane,227000,227000,"챕2 미니보스 - 테트라, 허영심의 말로",4,TRUE,FALSE,9000,750,0,0.00%,2000,13.33%,4000,26.67%,6300,42.00%,2700,18.00%,0,0.00%,0,0.00%
