難度,怪物ID,怪物名稱,怪物原名,怪物類型,怪物類型原值,怪物分類,怪物分類原值,HP,攻擊,防禦,難度HP倍率%,難度攻擊倍率%,難度防禦倍率%,基礎HP,基礎攻擊,基礎防禦,火抗性%,水抗性%,風抗性%,建議屬性,弱點說明,抗性說明,掉落池ID,掉落池名稱,掉落ID來源,出現設定ID,出現機率,移動速度,攻擊速度,視野距離,背後視野距離,主動技能ID,被動技能ID
Easy,300006,被囚禁的靈魂,소울 콜렉터 소환몹 (스토리),普通,Normal,幻象(Phantasm),Phantasm,70,121,650,70,55,65,100,220,1000,25,0,0,無,無明顯弱點,火 +25%,,,,,,0,1,50,50,21003006,40010003|21003008|21003012
Easy,300007,被囚禁的靈魂,소울 콜렉터 소환몹 (스토리),普通,Normal,幻象(Phantasm),Phantasm,70,121,650,70,55,65,100,220,1000,25,0,0,無,無明顯弱點,火 +25%,,,,,,0,1,50,50,21003006,40010003|21003008|21003013
Easy,300008,被囚禁的靈魂,소울 콜렉터 소환몹 (스토리),普通,Normal,幻象(Phantasm),Phantasm,70,121,650,70,55,65,100,220,1000,25,0,0,無,無明顯弱點,火 +25%,,,,,,0,1,50,50,21003006,40010003|21003008|21003014
Hard,300006,被囚禁的靈魂,소울 콜렉터 소환몹 (스토리),普通,Normal,幻象(Phantasm),Phantasm,150,253,950,150,115,95,100,220,1000,25,0,0,無,無明顯弱點,火 +25%,,,,,,0,1,50,50,21003006,40010003|21003008|21003012
Hard,300007,被囚禁的靈魂,소울 콜렉터 소환몹 (스토리),普通,Normal,幻象(Phantasm),Phantasm,150,253,950,150,115,95,100,220,1000,25,0,0,無,無明顯弱點,火 +25%,,,,,,0,1,50,50,21003006,40010003|21003008|21003013
Hard,300008,被囚禁的靈魂,소울 콜렉터 소환몹 (스토리),普通,Normal,幻象(Phantasm),Phantasm,150,253,950,150,115,95,100,220,1000,25,0,0,無,無明顯弱點,火 +25%,,,,,,0,1,50,50,21003006,40010003|21003008|21003014
Insane,300006,被囚禁的靈魂,소울 콜렉터 소환몹 (스토리),普通,Normal,幻象(Phantasm),Phantasm,240,286,1050,240,130,105,100,220,1000,25,0,0,無,無明顯弱點,火 +25%,,,,,,0,1,50,50,21003006,40010003|21003008|21003012
Insane,300007,被囚禁的靈魂,소울 콜렉터 소환몹 (스토리),普通,Normal,幻象(Phantasm),Phantasm,240,286,1050,240,130,105,100,220,1000,25,0,0,無,無明顯弱點,火 +25%,,,,,,0,1,50,50,21003006,40010003|21003008|21003013
Insane,300008,被囚禁的靈魂,소울 콜렉터 소환몹 (스토리),普通,Normal,幻象(Phantasm),Phantasm,240,286,1050,240,130,105,100,220,1000,25,0,0,無,無明顯弱點,火 +25%,,,,,,0,1,50,50,21003006,40010003|21003008|21003014
Normal,300006,被囚禁的靈魂,소울 콜렉터 소환몹 (스토리),普通,Normal,幻象(Phantasm),Phantasm,85,187,850,85,85,85,100,220,1000,25,0,0,無,無明顯弱點,火 +25%,,,,,,0,1,50,50,21003006,40010003|21003008|21003012
Normal,300007,被囚禁的靈魂,소울 콜렉터 소환몹 (스토리),普通,Normal,幻象(Phantasm),Phantasm,85,187,850,85,85,85,100,220,1000,25,0,0,無,無明顯弱點,火 +25%,,,,,,0,1,50,50,21003006,40010003|21003008|21003013
Normal,300008,被囚禁的靈魂,소울 콜렉터 소환몹 (스토리),普通,Normal,幻象(Phantasm),Phantasm,85,187,850,85,85,85,100,220,1000,25,0,0,無,無明顯弱點,火 +25%,,,,,,0,1,50,50,21003006,40010003|21003008|21003014
Easy,310004,被奉獻的諾艾爾,봉헌된 노엘,小首領,MiniBoss,人類(Human) / 異界(Eldritch),Human|Eldritch,5950,119.35,70.85,70,55,65,8500,217,109,0,0,-25,風,風 -25%,無明顯抗性,123400,챕1 미니보스 - 봉헌된 노엘,123400:MonsterSpawn,31000401 / 31100201,100 / 100,1.6,1,3.5,1.5,21000350|21000351|21000352|21000353|21000354|21000355,
Hard,310004,被奉獻的諾艾爾,봉헌된 노엘,小首領,MiniBoss,人類(Human) / 異界(Eldritch),Human|Eldritch,12750,249.55,103.55,150,115,95,8500,217,109,0,0,-25,風,風 -25%,無明顯抗性,123400,챕1 미니보스 - 봉헌된 노엘,123400:MonsterSpawn,31000401 / 31100201,100 / 100,1.6,1,3.5,1.5,21000350|21000351|21000352|21000353|21000354|21000355,
Insane,310004,被奉獻的諾艾爾,봉헌된 노엘,小首領,MiniBoss,人類(Human) / 異界(Eldritch),Human|Eldritch,20400,282.1,114.45,240,130,105,8500,217,109,0,0,-25,風,風 -25%,無明顯抗性,123400,챕1 미니보스 - 봉헌된 노엘,123400:MonsterSpawn,31000401 / 31100201,100 / 100,1.6,1,3.5,1.5,21000350|21000351|21000352|21000353|21000354|21000355,
Normal,310004,被奉獻的諾艾爾,봉헌된 노엘,小首領,MiniBoss,人類(Human) / 異界(Eldritch),Human|Eldritch,7225,184.45,92.65,85,85,85,8500,217,109,0,0,-25,風,風 -25%,無明顯抗性,123400,챕1 미니보스 - 봉헌된 노엘,123400:MonsterSpawn,31000401 / 31100201,100 / 100,1.6,1,3.5,1.5,21000350|21000351|21000352|21000353|21000354|21000355,
Easy,310061,被寄生的墨菲,기생 당한 머피,小首領,MiniBoss,人類(Human) / 異界(Eldritch),Human|Eldritch,6510,132,70.85,70,55,65,9300,240,109,25,0,-25,風,風 -25%,火 +25%,227200,챕2 미니보스 - 기생 당한 머피,227200:MonsterSpawn,31006101,100,1.5,1,3.5,1.5,21000620|21000621|21000622|21000623|21000624,
Hard,310061,被寄生的墨菲,기생 당한 머피,小首領,MiniBoss,人類(Human) / 異界(Eldritch),Human|Eldritch,13950,276,103.55,150,115,95,9300,240,109,25,0,-25,風,風 -25%,火 +25%,227200,챕2 미니보스 - 기생 당한 머피,227200:MonsterSpawn,31006101,100,1.5,1,3.5,1.5,21000620|21000621|21000622|21000623|21000624,
Insane,310061,被寄生的墨菲,기생 당한 머피,小首領,MiniBoss,人類(Human) / 異界(Eldritch),Human|Eldritch,22320,312,114.45,240,130,105,9300,240,109,25,0,-25,風,風 -25%,火 +25%,227200,챕2 미니보스 - 기생 당한 머피,227200:MonsterSpawn,31006101,100,1.5,1,3.5,1.5,21000620|21000621|21000622|21000623|21000624,
Normal,310061,被寄生的墨菲,기생 당한 머피,小首領,MiniBoss,人類(Human) / 異界(Eldritch),Human|Eldritch,7905,204,92.65,85,85,85,9300,240,109,25,0,-25,風,風 -25%,火 +25%,227200,챕2 미니보스 - 기생 당한 머피,227200:MonsterSpawn,31006101,100,1.5,1,3.5,1.5,21000620|21000621|21000622|21000623|21000624,
Easy,310006,被遺棄的特攻隊員哈肯,"버려진 특공대원, 하켄",小首領,MiniBoss,褻瀆(Blasphemy),Blasphemy,6300,130.9,70.85,70,55,65,9000,238,109,-25,0,0,火,火 -25%,無明顯抗性,123000,"챕1 미니보스 - 버려진 특공대원, 하켄",123000:MonsterSpawn,31000601 / 31100401,100 / 100,1.2,1,3.5,1.5,21000450|21000451|21000452|21000453,
Hard,310006,被遺棄的特攻隊員哈肯,"버려진 특공대원, 하켄",小首領,MiniBoss,褻瀆(Blasphemy),Blasphemy,13500,273.7,103.55,150,115,95,9000,238,109,-25,0,0,火,火 -25%,無明顯抗性,123000,"챕1 미니보스 - 버려진 특공대원, 하켄",123000:MonsterSpawn,31000601 / 31100401,100 / 100,1.2,1,3.5,1.5,21000450|21000451|21000452|21000453,
Insane,310006,被遺棄的特攻隊員哈肯,"버려진 특공대원, 하켄",小首領,MiniBoss,褻瀆(Blasphemy),Blasphemy,21600,309.4,114.45,240,130,105,9000,238,109,-25,0,0,火,火 -25%,無明顯抗性,123000,"챕1 미니보스 - 버려진 특공대원, 하켄",123000:MonsterSpawn,31000601 / 31100401,100 / 100,1.2,1,3.5,1.5,21000450|21000451|21000452|21000453,
Normal,310006,被遺棄的特攻隊員哈肯,"버려진 특공대원, 하켄",小首領,MiniBoss,褻瀆(Blasphemy),Blasphemy,7650,202.3,92.65,85,85,85,9000,238,109,-25,0,0,火,火 -25%,無明顯抗性,123000,"챕1 미니보스 - 버려진 특공대원, 하켄",123000:MonsterSpawn,31000601 / 31100401,100 / 100,1.2,1,3.5,1.5,21000450|21000451|21000452|21000453,
Easy,310053,貪食的泰拉位元組,"탐식의 단말기, 테라바이트",小首領,MiniBoss,機械(Machine),Machine,6510,132,70.85,70,55,65,9300,240,109,0,-25,0,水,水 -25%,無明顯抗性,226400,"챕2 미니보스 - 탐식의 단말기, 테라바이트",226400:MonsterSpawn,31005301 / 31200301,100 / 100,1.2,1,3.5,1.6,21000510|21000511|21000512|21000513|21000514|21000515,
Hard,310053,貪食的泰拉位元組,"탐식의 단말기, 테라바이트",小首領,MiniBoss,機械(Machine),Machine,13950,276,103.55,150,115,95,9300,240,109,0,-25,0,水,水 -25%,無明顯抗性,226400,"챕2 미니보스 - 탐식의 단말기, 테라바이트",226400:MonsterSpawn,31005301 / 31200301,100 / 100,1.2,1,3.5,1.6,21000510|21000511|21000512|21000513|21000514|21000515,
Insane,310053,貪食的泰拉位元組,"탐식의 단말기, 테라바이트",小首領,MiniBoss,機械(Machine),Machine,22320,312,114.45,240,130,105,9300,240,109,0,-25,0,水,水 -25%,無明顯抗性,226400,"챕2 미니보스 - 탐식의 단말기, 테라바이트",226400:MonsterSpawn,31005301 / 31200301,100 / 100,1.2,1,3.5,1.6,21000510|21000511|21000512|21000513|21000514|21000515,
Normal,310053,貪食的泰拉位元組,"탐식의 단말기, 테라바이트",小首領,MiniBoss,機械(Machine),Machine,7905,204,92.65,85,85,85,9300,240,109,0,-25,0,水,水 -25%,無明顯抗性,226400,"챕2 미니보스 - 탐식의 단말기, 테라바이트",226400:MonsterSpawn,31005301 / 31200301,100 / 100,1.2,1,3.5,1.6,21000510|21000511|21000512|21000513|21000514|21000515,
Easy,300001,貪食的託比,게걸스러운 토비 (스토리),首領,Boss,野獸(Beast),Beast,5775,132,81.25,70,55,65,8250,240,125,0,-25,25,水,水 -25%,風 +25%,,,,,,1,1,3.6,2.3,21000000|21000001|21000002|21000004,21000003
Easy,301001,貪食的託比,게걸스러운 토비 (1챕터 범용),首領,Boss,野獸(Beast),Beast,5775,132,81.25,70,55,65,8250,240,125,0,-25,25,水,水 -25%,風 +25%,122000,챕1 미니보스 - 게걸스러운 토비,122000:Monster + MonsterSpawn,30100101,100,1,1,3.6,2.3,21000000|21000001|21000002|21000004,21000003
Hard,300001,貪食的託比,게걸스러운 토비 (스토리),首領,Boss,野獸(Beast),Beast,12375,276,118.75,150,115,95,8250,240,125,0,-25,25,水,水 -25%,風 +25%,,,,,,1,1,3.6,2.3,21000000|21000001|21000002|21000004,21000003
Hard,301001,貪食的託比,게걸스러운 토비 (1챕터 범용),首領,Boss,野獸(Beast),Beast,12375,276,118.75,150,115,95,8250,240,125,0,-25,25,水,水 -25%,風 +25%,122000,챕1 미니보스 - 게걸스러운 토비,122000:Monster + MonsterSpawn,30100101,100,1,1,3.6,2.3,21000000|21000001|21000002|21000004,21000003
Insane,300001,貪食的託比,게걸스러운 토비 (스토리),首領,Boss,野獸(Beast),Beast,19800,312,131.25,240,130,105,8250,240,125,0,-25,25,水,水 -25%,風 +25%,,,,,,1,1,3.6,2.3,21000000|21000001|21000002|21000004,21000003
Insane,301001,貪食的託比,게걸스러운 토비 (1챕터 범용),首領,Boss,野獸(Beast),Beast,19800,312,131.25,240,130,105,8250,240,125,0,-25,25,水,水 -25%,風 +25%,122000,챕1 미니보스 - 게걸스러운 토비,122000:Monster + MonsterSpawn,30100101,100,1,1,3.6,2.3,21000000|21000001|21000002|21000004,21000003
Normal,300001,貪食的託比,게걸스러운 토비 (스토리),首領,Boss,野獸(Beast),Beast,7012.5,204,106.25,85,85,85,8250,240,125,0,-25,25,水,水 -25%,風 +25%,,,,,,1,1,3.6,2.3,21000000|21000001|21000002|21000004,21000003
Normal,301001,貪食的託比,게걸스러운 토비 (1챕터 범용),首領,Boss,野獸(Beast),Beast,7012.5,204,106.25,85,85,85,8250,240,125,0,-25,25,水,水 -25%,風 +25%,122000,챕1 미니보스 - 게걸스러운 토비,122000:Monster + MonsterSpawn,30100101,100,1,1,3.6,2.3,21000000|21000001|21000002|21000004,21000003
Easy,820001,野獸稻草人,허수아비(야수),普通,Normal,野獸(Beast),Beast,7000,119.35,40.3,70,55,65,10000,217,62,0,-25,25,水,水 -25%,風 +25%,,,,,,0,1,2,2,,40010007|40010008|40010009
Hard,820001,野獸稻草人,허수아비(야수),普通,Normal,野獸(Beast),Beast,15000,249.55,58.9,150,115,95,10000,217,62,0,-25,25,水,水 -25%,風 +25%,,,,,,0,1,2,2,,40010007|40010008|40010009
Insane,820001,野獸稻草人,허수아비(야수),普通,Normal,野獸(Beast),Beast,24000,282.1,65.1,240,130,105,10000,217,62,0,-25,25,水,水 -25%,風 +25%,,,,,,0,1,2,2,,40010007|40010008|40010009
Normal,820001,野獸稻草人,허수아비(야수),普通,Normal,野獸(Beast),Beast,8500,184.45,52.7,85,85,85,10000,217,62,0,-25,25,水,水 -25%,風 +25%,,,,,,0,1,2,2,,40010007|40010008|40010009
Easy,310009,尋魚者紅帽,"생선을 찾는 자, 레드후드",小首領,MiniBoss,人類(Human) / 野獸(Beast),Human|Beast,5950,123.75,70.85,70,55,65,8500,225,109,0,-25,0,水,水 -25%,無明顯抗性,123300,"챕1 미니보스 - 생선을 찾는 자, 레드후드",123300:MonsterSpawn,31000901 / 31100702,100 / 100,1.1,1,3.5,1.5,21000150|21000151|21000152|21000153|21000154|21000155,
Hard,310009,尋魚者紅帽,"생선을 찾는 자, 레드후드",小首領,MiniBoss,人類(Human) / 野獸(Beast),Human|Beast,12750,258.75,103.55,150,115,95,8500,225,109,0,-25,0,水,水 -25%,無明顯抗性,123300,"챕1 미니보스 - 생선을 찾는 자, 레드후드",123300:MonsterSpawn,31000901 / 31100702,100 / 100,1.1,1,3.5,1.5,21000150|21000151|21000152|21000153|21000154|21000155,
Insane,310009,尋魚者紅帽,"생선을 찾는 자, 레드후드",小首領,MiniBoss,人類(Human) / 野獸(Beast),Human|Beast,20400,292.5,114.45,240,130,105,8500,225,109,0,-25,0,水,水 -25%,無明顯抗性,123300,"챕1 미니보스 - 생선을 찾는 자, 레드후드",123300:MonsterSpawn,31000901 / 31100702,100 / 100,1.1,1,3.5,1.5,21000150|21000151|21000152|21000153|21000154|21000155,
Normal,310009,尋魚者紅帽,"생선을 찾는 자, 레드후드",小首領,MiniBoss,人類(Human) / 野獸(Beast),Human|Beast,7225,191.25,92.65,85,85,85,8500,225,109,0,-25,0,水,水 -25%,無明顯抗性,123300,"챕1 미니보스 - 생선을 찾는 자, 레드후드",123300:MonsterSpawn,31000901 / 31100702,100 / 100,1.1,1,3.5,1.5,21000150|21000151|21000152|21000153|21000154|21000155,
Easy,300022,帽男，不該被看見的某物,햇맨,首領,Boss,野獸(Beast) / 幻象(Phantasm),Beast|Phantasm,33950,167.75,87.75,70,55,65,48500,305,135,-25,0,25,火,火 -25%,風 +25%,226000,챕2 보스 - 햇맨,226000:Monster + MonsterSpawn,30200401,100,1.5,1,3.6,2.7,22000030|22000031|22000032|22000033|22000034|22000035|22000036|22000037|22000039|22000040|22000041|22000042|22000043|22000044,22000038
Hard,300022,帽男，不該被看見的某物,햇맨,首領,Boss,野獸(Beast) / 幻象(Phantasm),Beast|Phantasm,72750,350.75,128.25,150,115,95,48500,305,135,-25,0,25,火,火 -25%,風 +25%,226000,챕2 보스 - 햇맨,226000:Monster + MonsterSpawn,30200401,100,1.5,1,3.6,2.7,22000030|22000031|22000032|22000033|22000034|22000035|22000036|22000037|22000039|22000040|22000041|22000042|22000043|22000044,22000038
Insane,300022,帽男，不該被看見的某物,햇맨,首領,Boss,野獸(Beast) / 幻象(Phantasm),Beast|Phantasm,116400,396.5,141.75,240,130,105,48500,305,135,-25,0,25,火,火 -25%,風 +25%,226000,챕2 보스 - 햇맨,226000:Monster + MonsterSpawn,30200401,100,1.5,1,3.6,2.7,22000030|22000031|22000032|22000033|22000034|22000035|22000036|22000037|22000039|22000040|22000041|22000042|22000043|22000044,22000038
Normal,300022,帽男，不該被看見的某物,햇맨,首領,Boss,野獸(Beast) / 幻象(Phantasm),Beast|Phantasm,41225,259.25,114.75,85,85,85,48500,305,135,-25,0,25,火,火 -25%,風 +25%,226000,챕2 보스 - 햇맨,226000:Monster + MonsterSpawn,30200401,100,1.5,1,3.6,2.7,22000030|22000031|22000032|22000033|22000034|22000035|22000036|22000037|22000039|22000040|22000041|22000042|22000043|22000044,22000038
Easy,210017,期待度假的可可,바캉스를 기대 중인 코코,普通,Normal,野獸(Beast),Beast,2450,124.3,70.85,70,55,65,3500,226,109,0,25,0,無,無明顯弱點,水 +25%,,,,,,1.8,1,3.5,2.5,20000000|21000200|21000201|21000254,
Easy,310001,期待度假的可可,바캉스를 기대 중인 코코,小首領,MiniBoss,野獸(Beast),Beast,6300,124.3,70.85,70,55,65,9000,226,109,0,25,0,無,無明顯弱點,水 +25%,122400,챕1 미니보스 - 바캉스를 기대 중인 코코,122400:MonsterSpawn,31000101 / 31100601,100 / 100,1.6,1,3.5,1.5,20000000|21000200|21000201|21000254,
Hard,210017,期待度假的可可,바캉스를 기대 중인 코코,普通,Normal,野獸(Beast),Beast,5250,259.9,103.55,150,115,95,3500,226,109,0,25,0,無,無明顯弱點,水 +25%,,,,,,1.8,1,3.5,2.5,20000000|21000200|21000201|21000254,
Hard,310001,期待度假的可可,바캉스를 기대 중인 코코,小首領,MiniBoss,野獸(Beast),Beast,13500,259.9,103.55,150,115,95,9000,226,109,0,25,0,無,無明顯弱點,水 +25%,122400,챕1 미니보스 - 바캉스를 기대 중인 코코,122400:MonsterSpawn,31000101 / 31100601,100 / 100,1.6,1,3.5,1.5,20000000|21000200|21000201|21000254,
Insane,210017,期待度假的可可,바캉스를 기대 중인 코코,普通,Normal,野獸(Beast),Beast,8400,293.8,114.45,240,130,105,3500,226,109,0,25,0,無,無明顯弱點,水 +25%,,,,,,1.8,1,3.5,2.5,20000000|21000200|21000201|21000254,
Insane,310001,期待度假的可可,바캉스를 기대 중인 코코,小首領,MiniBoss,野獸(Beast),Beast,21600,293.8,114.45,240,130,105,9000,226,109,0,25,0,無,無明顯弱點,水 +25%,122400,챕1 미니보스 - 바캉스를 기대 중인 코코,122400:MonsterSpawn,31000101 / 31100601,100 / 100,1.6,1,3.5,1.5,20000000|21000200|21000201|21000254,
Normal,210017,期待度假的可可,바캉스를 기대 중인 코코,普通,Normal,野獸(Beast),Beast,2975,192.1,92.65,85,85,85,3500,226,109,0,25,0,無,無明顯弱點,水 +25%,,,,,,1.8,1,3.5,2.5,20000000|21000200|21000201|21000254,
Normal,310001,期待度假的可可,바캉스를 기대 중인 코코,小首領,MiniBoss,野獸(Beast),Beast,7650,192.1,92.65,85,85,85,9000,226,109,0,25,0,無,無明顯弱點,水 +25%,122400,챕1 미니보스 - 바캉스를 기대 중인 코코,122400:MonsterSpawn,31000101 / 31100601,100 / 100,1.6,1,3.5,1.5,20000000|21000200|21000201|21000254,
Easy,820005,植物稻草人,허수아비(식물),普通,Normal,植物(Plant),Plant,7000,119.35,40.3,70,55,65,10000,217,62,-25,25,0,火,火 -25%,水 +25%,,,,,,0,1,2,2,,40010007|40010008|40010009
Hard,820005,植物稻草人,허수아비(식물),普通,Normal,植物(Plant),Plant,15000,249.55,58.9,150,115,95,10000,217,62,-25,25,0,火,火 -25%,水 +25%,,,,,,0,1,2,2,,40010007|40010008|40010009
Insane,820005,植物稻草人,허수아비(식물),普通,Normal,植物(Plant),Plant,24000,282.1,65.1,240,130,105,10000,217,62,-25,25,0,火,火 -25%,水 +25%,,,,,,0,1,2,2,,40010007|40010008|40010009
Normal,820005,植物稻草人,허수아비(식물),普通,Normal,植物(Plant),Plant,8500,184.45,52.7,85,85,85,10000,217,62,-25,25,0,火,火 -25%,水 +25%,,,,,,0,1,2,2,,40010007|40010008|40010009
Easy,800007,測試用巨漢（人類，無弱點）,"테스트용 빅맨(인간, 노약점)",普通,Normal,人類(Human),Human,21000,119.35,50.7,70,55,65,30000,217,78,0,0,0,無,無明顯弱點,無明顯抗性,,,,,,0,1,3.5,2.3,,
Hard,800007,測試用巨漢（人類，無弱點）,"테스트용 빅맨(인간, 노약점)",普通,Normal,人類(Human),Human,45000,249.55,74.1,150,115,95,30000,217,78,0,0,0,無,無明顯弱點,無明顯抗性,,,,,,0,1,3.5,2.3,,
Insane,800007,測試用巨漢（人類，無弱點）,"테스트용 빅맨(인간, 노약점)",普通,Normal,人類(Human),Human,72000,282.1,81.9,240,130,105,30000,217,78,0,0,0,無,無明顯弱點,無明顯抗性,,,,,,0,1,3.5,2.3,,
Normal,800007,測試用巨漢（人類，無弱點）,"테스트용 빅맨(인간, 노약점)",普通,Normal,人類(Human),Human,25500,184.45,66.3,85,85,85,30000,217,78,0,0,0,無,無明顯弱點,無明顯抗性,,,,,,0,1,3.5,2.3,,
Easy,800010,測試用巨漢（幻象，無弱點）,"테스트용 빅맨(환상, 노약점)",普通,Normal,幻象(Phantasm),Phantasm,21000,119.35,50.7,70,55,65,30000,217,78,0,0,0,無,無明顯弱點,無明顯抗性,,,,,,0,1,3.5,2.3,,
Hard,800010,測試用巨漢（幻象，無弱點）,"테스트용 빅맨(환상, 노약점)",普通,Normal,幻象(Phantasm),Phantasm,45000,249.55,74.1,150,115,95,30000,217,78,0,0,0,無,無明顯弱點,無明顯抗性,,,,,,0,1,3.5,2.3,,
Insane,800010,測試用巨漢（幻象，無弱點）,"테스트용 빅맨(환상, 노약점)",普通,Normal,幻象(Phantasm),Phantasm,72000,282.1,81.9,240,130,105,30000,217,78,0,0,0,無,無明顯弱點,無明顯抗性,,,,,,0,1,3.5,2.3,,
Normal,800010,測試用巨漢（幻象，無弱點）,"테스트용 빅맨(환상, 노약점)",普通,Normal,幻象(Phantasm),Phantasm,25500,184.45,66.3,85,85,85,30000,217,78,0,0,0,無,無明顯弱點,無明顯抗性,,,,,,0,1,3.5,2.3,,
Easy,800002,測試用巨漢（水弱點）,테스트용 빅맨(물 약점),普通,Normal,褻瀆(Blasphemy),Blasphemy,21000,119.35,50.7,70,55,65,30000,217,78,0,-25,0,水,水 -25%,無明顯抗性,,,,,,0,1,3.5,2.3,,
Hard,800002,測試用巨漢（水弱點）,테스트용 빅맨(물 약점),普通,Normal,褻瀆(Blasphemy),Blasphemy,45000,249.55,74.1,150,115,95,30000,217,78,0,-25,0,水,水 -25%,無明顯抗性,,,,,,0,1,3.5,2.3,,
Insane,800002,測試用巨漢（水弱點）,테스트용 빅맨(물 약점),普通,Normal,褻瀆(Blasphemy),Blasphemy,72000,282.1,81.9,240,130,105,30000,217,78,0,-25,0,水,水 -25%,無明顯抗性,,,,,,0,1,3.5,2.3,,
Normal,800002,測試用巨漢（水弱點）,테스트용 빅맨(물 약점),普通,Normal,褻瀆(Blasphemy),Blasphemy,25500,184.45,66.3,85,85,85,30000,217,78,0,-25,0,水,水 -25%,無明顯抗性,,,,,,0,1,3.5,2.3,,
Easy,300002,測試用巨漢（火弱點）,테스트용 빅맨(불 약점),普通,Normal,褻瀆(Blasphemy),Blasphemy,21000,119.35,50.7,70,55,65,30000,217,78,-25,0,0,火,火 -25%,無明顯抗性,,,,,,0,1,3.5,2.3,,
Easy,800001,測試用巨漢（火弱點）,테스트용 빅맨(불 약점),普通,Normal,褻瀆(Blasphemy),Blasphemy,21000,119.35,50.7,70,55,65,30000,217,78,-25,0,0,火,火 -25%,無明顯抗性,,,,,,0,1,3.5,2.3,,
Hard,300002,測試用巨漢（火弱點）,테스트용 빅맨(불 약점),普通,Normal,褻瀆(Blasphemy),Blasphemy,45000,249.55,74.1,150,115,95,30000,217,78,-25,0,0,火,火 -25%,無明顯抗性,,,,,,0,1,3.5,2.3,,
